event_count,process_create_count,file_create_count,registry_modify_count,network_connect_count,uses_suspicious_process,uses_suspicious_command,has_multiple_behaviors,label
155,36,8,0,14,1,1,1,1
627,41,5,59,56,1,1,1,1
429,34,6,0,8,1,1,1,1
1201,43,5,0,13,1,1,1,1
405,34,16,0,8,1,1,1,1
2050,48,131,0,93,1,1,1,1
127,35,2,12,33,1,1,1,1
2279,52,148,0,116,1,1,1,1
1954,60,316,0,271,1,1,1,1
1092,47,10,0,26,1,1,1,1
419,36,17,0,8,1,1,1,1
485,37,21,0,26,1,1,1,1
762,39,21,0,15,1,1,1,1
649,38,9,0,18,1,1,1,1
184,36,1,0,8,1,1,1,1
114,37,2,0,10,1,1,1,1
3068,80,304,0,81,1,1,1,1
397,36,2,0,6,1,1,1,1
96,36,1,7,12,1,1,1,1
559,35,9,0,18,1,1,1,1
1008,52,20,0,23,1,1,1,1
486,35,25,0,28,1,1,1,1
1792,32,2,4,14,1,1,1,1
828,33,1,0,0,1,1,1,1
755,38,9,0,13,1,1,1,1
861,47,15,0,11,1,1,1,1
951,37,2,14,12,1,1,1,1
607,43,91,0,19,1,1,1,1
3527,47,16,0,16,1,1,1,1
3044,51,32,0,61,1,1,1,1
205,36,2,25,86,1,1,1,1
126,39,4,13,20,1,1,1,1
1519,38,10,0,8,1,1,1,1
1247,35,82,0,52,1,1,1,1
475,37,17,0,28,1,1,1,1
1218,52,17,0,11,1,1,1,1
428,34,6,0,8,1,1,1,1
869,48,16,0,11,1,1,1,1
4275,57,121,0,58,1,1,1,1
414,34,7,0,8,1,1,1,1
108,35,5,14,12,1,1,1,1
3883,56,108,0,57,1,1,1,1
7730,82,234,0,143,1,1,1,1
1387,41,19,0,15,0,1,1,1
446,35,23,0,25,1,1,1,1
418,37,16,0,8,1,1,1,1
397,37,16,0,7,1,1,1,1
2066,62,16,0,82,1,1,1,1
48,32,0,3,0,1,1,1,1
4257,59,120,0,59,1,1,1,1
405,35,16,0,8,1,1,1,1
2701,51,39,0,48,1,1,1,1
403,35,16,0,8,1,1,1,1
407,35,6,0,8,1,1,1,1
130,36,4,13,14,1,1,1,1
2664,60,57,0,71,1,1,1,1
4279,57,129,0,46,1,1,1,1
1076,41,18,0,21,1,1,1,1
730,36,15,0,7,1,1,1,1
2175,45,65,0,32,1,1,1,1
1196,43,34,0,131,1,1,1,1
4273,55,119,101,43,1,1,1,1
575,39,8,0,18,1,1,1,1
397,34,12,0,14,1,1,1,1
1470,45,31,0,34,1,1,1,1
1041,53,20,0,22,1,1,1,1
453,36,6,0,8,1,1,1,1
840,49,14,0,11,1,1,1,1
1373,62,290,0,45,1,1,1,1
40,35,0,1,1,1,1,1,1
7321,34,6,0,8,1,1,1,1
779,36,15,0,12,1,1,1,1
1185,43,3,34,52,1,1,1,1
109,37,2,0,12,1,1,1,1
2418,46,8,0,13,1,1,1,1
409,34,6,0,8,1,1,1,1
384,35,10,0,7,1,1,1,1
490,36,25,0,27,1,1,1,1
4291,55,118,0,44,1,1,1,1
427,35,6,0,8,1,1,1,1
432,35,6,0,8,1,1,1,1
410,34,7,0,8,1,1,1,1
1257,75,30,25,3,1,1,1,1
1647,77,33,0,4,1,1,1,1
372,33,2,0,6,1,1,1,1
428,36,16,0,8,1,1,1,1
2629,43,3,0,15,1,1,1,1
788,39,8,0,10,1,1,1,1
3573,60,169,0,60,1,1,1,1
482,35,23,0,25,1,1,1,1
40,31,1,0,0,1,1,1,1
373,35,10,0,11,1,1,1,1
128,35,3,0,15,1,1,1,1
1945,46,23,0,39,1,1,1,1
51,30,2,4,2,1,1,1,1
402,35,17,0,8,1,1,1,1
1211,46,3,0,20,1,1,1,1
408,34,6,0,8,1,1,1,1
1487,37,99,0,46,1,1,1,1
371,36,3,0,9,1,1,1,1
568,38,8,0,13,1,1,1,1
592,37,10,0,31,1,1,1,1
755,37,11,0,13,1,1,1,1
766,35,7,0,7,1,1,1,1
1013,38,17,0,68,1,1,1,1
706,35,4,0,14,1,1,1,1
5143,61,131,0,68,1,1,1,1
407,36,15,0,7,1,1,1,1
1182,47,69,0,59,1,1,1,1
1087,41,18,0,19,1,1,1,1
396,35,2,6,0,1,1,1,1
1890,41,55,0,25,1,1,1,1
375,35,10,0,11,1,1,1,1
358,36,1,0,6,1,1,1,1
1471,42,37,0,18,1,1,1,1
404,39,14,0,8,1,1,1,1
747,40,10,0,11,1,1,1,1
1591,42,84,0,116,1,1,1,1
409,34,6,0,8,1,1,1,1
1244,76,19,0,3,1,1,1,1
2868,50,71,0,131,1,1,1,1
410,34,6,0,8,1,1,1,1
1063,37,1,0,0,1,1,1,1
604,39,18,0,12,1,1,1,1
2639,50,28,0,56,1,1,1,1
3270,54,61,0,49,1,1,1,1
4256,57,128,0,46,1,1,1,1
411,34,6,0,8,1,1,1,1
475,37,17,0,25,1,1,1,1
1275,80,31,0,5,1,1,1,1
406,35,16,0,8,1,1,1,1
1304,80,31,0,5,1,1,1,1
411,34,7,0,8,1,1,1,1
1080,41,36,0,15,1,1,1,1
1391,41,19,0,15,0,1,1,1
396,34,16,0,8,1,1,1,1
2938,49,5,0,8,1,1,1,1
8103,81,60,0,89,0,1,1,1
1380,52,101,0,44,1,1,1,1
1472,40,49,0,18,1,1,1,1
396,36,6,0,7,1,1,1,1
410,34,5,0,7,1,1,1,1
219,49,29,0,25,1,1,1,1
467,41,4,0,10,1,1,1,1
462,38,4,0,13,1,1,1,1
1890,42,55,0,21,1,1,1,1
1026,56,28,0,26,1,1,1,1
4636,56,127,0,50,1,1,1,1
7436,74,215,0,138,1,1,1,1
436,39,16,0,8,1,1,1,1
4244,57,121,0,63,1,1,1,1
409,36,16,0,8,1,1,1,1
2609,49,324,0,522,1,1,1,1
4695,56,119,0,63,1,1,1,1
486,36,25,0,27,1,1,1,1
402,35,14,0,8,1,1,1,1
3881,58,90,0,51,1,1,1,1
390,39,12,0,7,1,1,1,1
1640,55,235,0,55,1,1,1,1
1245,77,21,0,5,1,1,1,1
1802,50,29,0,39,1,1,1,1
1250,72,18,0,16,1,1,1,1
133,36,6,23,12,1,1,1,1
405,37,16,0,7,1,1,1,1
3373,64,223,0,86,1,1,1,1
480,37,22,0,24,1,1,1,1
8051,35,3,6,0,1,1,1,1
729,36,15,0,23,1,1,1,1
1336,45,9,0,28,1,1,1,1
1060,41,17,0,18,1,1,1,1
499,43,4,0,9,1,1,1,1
3619,50,96,0,39,1,1,1,1
1317,44,85,0,57,1,1,1,1
113,36,2,13,12,1,1,1,1
383,37,15,0,8,1,1,1,1
475,37,0,0,7,1,1,1,1
663,31,0,8,7,1,1,1,1
902,33,0,5,7,1,1,1,1
3440,44,0,20,4,1,1,1,1
863,32,0,5,8,1,1,1,1
437,31,0,0,9,1,1,1,1
905,31,0,5,6,1,1,1,1
936,34,0,17,10,1,1,1,1
900,33,0,17,7,1,1,1,1
903,34,0,5,6,1,1,1,1
1234,34,6,37,13,1,1,1,1
901,31,0,5,7,1,1,1,1
1497,33,3,5,8,1,1,1,1
900,33,0,17,6,1,1,1,1
1245,38,1,7,9,1,1,1,1
1005,34,2,13,7,1,1,1,1
1066,31,0,5,9,1,1,1,1
899,33,0,5,7,1,1,1,1
3395,40,2,20,6,1,1,1,1
448,32,0,0,8,1,1,1,1
1047,32,4,29,9,1,1,1,1
468,35,0,0,10,1,1,1,1
543,34,2,8,8,1,1,1,1
1740,32,5,10,14,1,1,1,1
595,36,2,8,10,1,1,1,1
912,36,0,5,7,1,1,1,1
899,32,0,17,8,1,1,1,1
453,32,0,0,10,1,1,1,1
669,35,2,8,7,1,1,1,1
984,32,5,5,10,1,1,1,1
544,32,0,0,7,1,1,1,1
612,35,2,8,9,1,1,1,1
409,33,0,0,7,1,1,1,1
413,32,0,0,6,1,1,1,1
403,32,0,0,7,1,1,1,1
1203,34,3,13,10,1,1,1,1
1013,34,6,5,13,1,1,1,1
773,32,0,2,8,1,1,1,1
1007,35,2,13,7,1,1,1,1
1166,34,6,13,12,1,1,1,1
7567,40,4,44,12,1,1,1,1
863,31,0,5,6,1,1,1,1
1051,33,0,5,9,1,1,1,1
892,39,0,5,7,1,1,1,1
1039,33,2,13,7,1,1,1,1
1161,34,6,13,12,1,1,1,1
463,33,0,0,9,1,1,1,1
888,37,0,5,7,1,1,1,1
904,32,0,5,9,1,1,1,1
397,31,0,0,6,1,1,1,1
1060,34,2,13,9,1,1,1,1
1192,37,3,13,11,1,1,1,1
860,32,0,5,7,1,1,1,1
438,31,0,0,10,1,1,1,1
874,32,0,5,7,1,1,1,1
860,31,0,5,6,1,1,1,1
561,38,0,0,6,1,1,1,1
815,31,0,5,7,1,1,1,1
1868,45,60,17,21,1,1,1,1
715,32,0,8,11,1,1,1,1
1047,32,4,29,9,1,1,1,1
600,34,2,8,8,1,1,1,1
398,31,0,0,7,1,1,1,1
398,31,0,0,7,1,1,1,1
3929,38,3,17,7,1,1,1,1
877,32,0,5,7,1,1,1,1
3421,44,0,20,6,1,1,1,1
842,34,0,5,7,1,1,1,1
393,31,0,0,7,1,1,1,1
1050,35,0,5,9,1,1,1,1
603,36,2,8,14,1,1,1,1
603,33,3,8,9,1,1,1,1
923,35,0,11,7,1,1,1,1
1015,35,6,5,13,1,1,1,1
1254,32,4,5,12,1,1,1,1
512,33,1,8,9,1,1,1,1
902,34,0,17,7,1,1,1,1
411,34,0,0,7,1,1,1,1
1159,33,6,13,12,1,1,1,1
3197,37,1,12,6,1,1,1,1
1083,31,4,29,11,1,1,1,1
1297,32,6,5,14,1,1,1,1
1048,35,3,13,9,1,1,1,1
888,34,0,5,10,1,1,1,1
425,38,0,0,9,1,1,1,1
1166,34,6,13,11,1,1,1,1
902,34,0,17,7,1,1,1,1
1052,37,0,5,10,1,1,1,1
1085,35,2,25,8,1,1,1,1
899,32,0,17,7,1,1,1,1
1123,37,6,13,10,1,1,1,1
916,32,0,5,10,1,1,1,1
594,34,2,8,9,1,1,1,1
393,31,0,0,7,1,1,1,1
400,32,0,0,8,1,1,1,1
704,38,3,8,4,1,1,1,1
1046,31,4,29,9,1,1,1,1
1136,37,0,13,6,1,1,1,1
862,31,0,5,9,1,1,1,1
612,36,2,8,9,1,1,1,1
864,33,0,5,7,1,1,1,1
982,32,4,5,10,1,1,1,1
1825,35,8,10,18,1,1,1,1
1066,35,2,19,7,1,1,1,1
1030,37,3,13,9,1,1,1,1
1055,35,3,13,10,1,1,1,1
1138,38,0,13,7,1,1,1,1
1160,34,6,13,12,1,1,1,1
428,31,0,0,7,1,1,1,1
675,39,3,8,8,1,1,1,1
907,32,0,5,7,1,1,1,1
920,32,0,11,7,1,1,1,1
3254,41,1,12,7,1,1,1,1
936,31,0,17,9,1,1,1,1
860,32,0,5,7,1,1,1,1
1192,38,3,13,9,1,1,1,1
985,34,1,5,9,1,1,1,1
1352,32,4,37,12,1,1,1,1
655,41,2,13,5,1,1,1,1
3415,45,1,20,5,1,1,1,1
3234,39,0,21,5,1,1,1,1
1066,34,2,19,9,1,1,1,1
889,36,0,5,9,1,1,1,1
790,39,0,3,3,1,1,1,1
923,32,0,5,11,1,1,1,1
460,31,0,0,9,1,1,1,1
1027,36,3,13,9,1,1,1,1
400,32,0,0,8,1,1,1,1
4915,39,4,34,11,1,1,1,1
1000,34,3,13,7,1,1,1,1
1001,32,4,29,10,1,1,1,1
593,33,3,8,8,1,1,1,1
776,32,0,2,8,1,1,1,1
3402,41,2,35,4,1,1,1,1
1402,33,2,16,6,1,1,1,1
606,36,3,8,10,1,1,1,1
1172,34,7,13,11,1,1,1,1
1004,34,2,13,8,1,1,1,1
551,33,2,8,6,1,1,1,1
1049,35,0,5,8,1,1,1,1
1411,34,2,19,7,1,1,1,1
407,32,0,0,7,1,1,1,1
887,36,0,5,7,1,1,1,1
3389,42,2,20,6,1,1,1,1
553,34,2,8,6,1,1,1,1
1048,35,0,5,8,1,1,1,1
887,34,0,5,9,1,1,1,1
1000,34,2,13,7,1,1,1,1
311,38,2,8,3,1,1,1,1
896,31,0,17,6,1,1,1,1
1512,34,3,5,7,1,1,1,1
1737,35,8,5,10,1,1,1,1
3319,36,1,14,8,1,1,1,1
472,32,0,0,9,1,1,1,1
464,33,0,0,10,1,1,1,1
1188,37,8,13,14,1,1,1,1
4860,42,4,30,7,1,1,1,1
864,31,0,5,8,1,1,1,1
913,31,1,5,9,1,1,1,1
907,33,0,17,7,1,1,1,1
736,35,3,8,9,1,1,1,1
3282,38,0,17,5,1,1,1,1
877,32,1,5,9,1,1,1,1
447,38,1,0,5,1,1,1,1
567,35,2,8,7,1,1,1,1
8048,40,44,53,33,1,1,1,1
947,37,0,5,9,1,1,1,1
1120,38,0,13,7,1,1,1,1
1237,32,5,5,12,1,1,1,1
1190,37,8,13,15,1,1,1,1
2516,36,4,23,9,1,1,1,1
495,31,0,0,10,1,1,1,1
937,31,0,11,8,1,1,1,1
857,35,0,5,8,1,1,1,1
1042,39,2,19,9,1,1,1,1
907,35,0,5,9,1,1,1,1
426,30,0,0,9,1,1,1,1
709,44,0,8,6,1,1,1,1
708,40,3,8,3,1,1,1,1
393,32,0,0,7,1,1,1,1
1048,32,4,29,10,1,1,1,1
1039,33,2,13,7,1,1,1,1
1254,32,4,5,12,1,1,1,1
1162,35,6,13,12,1,1,1,1
672,36,0,0,8,1,1,1,1
1176,39,3,0,14,1,1,1,1
593,31,0,0,10,1,1,1,1
1049,33,4,29,10,1,1,1,1
747,38,0,0,1,1,1,1,1
1224,35,7,37,12,1,1,1,1
1038,33,2,13,6,1,1,1,1
1065,35,3,19,10,1,1,1,1
1329,33,7,13,12,1,1,1,1
1047,35,3,13,9,1,1,1,1
570,38,0,0,2,1,1,1,1
447,32,0,0,7,1,1,1,1
609,35,2,8,8,1,1,1,1
895,34,0,17,6,1,1,1,1
983,33,1,5,9,1,1,1,1
1137,33,6,13,9,1,1,1,1
990,34,1,5,10,1,1,1,1
913,31,0,5,7,1,1,1,1
3213,38,0,24,5,1,1,1,1
560,37,0,3,11,1,1,1,1
781,36,3,8,9,1,1,1,1
904,34,0,5,8,1,1,1,1
402,31,0,0,7,1,1,1,1
917,32,0,5,9,1,1,1,1
1003,35,2,13,8,1,1,1,1
673,35,0,0,7,1,1,1,1
2795,38,3,21,10,1,1,1,1
318,40,2,8,3,1,1,1,1
3238,38,0,12,6,1,1,1,1
911,35,0,5,8,1,1,1,1
1090,37,4,0,5,1,1,1,1
1189,32,4,5,11,1,1,1,1
1065,31,0,5,8,1,1,1,1
924,35,0,11,8,1,1,1,1
1120,38,0,13,7,1,1,1,1
999,31,4,29,9,1,1,1,1
459,31,0,0,9,1,1,1,1
1160,34,6,13,11,1,1,1,1
400,32,0,0,8,1,1,1,1
918,32,0,5,7,1,1,1,1
750,36,3,8,10,1,1,1,1
861,35,0,11,8,1,1,1,1
862,35,0,5,8,1,1,1,1
905,35,0,5,7,1,1,1,1
1048,32,4,29,10,1,1,1,1
868,35,0,5,7,1,1,1,1
1140,34,6,13,10,1,1,1,1
4660,41,6,23,10,1,1,1,1
902,33,0,5,10,1,1,1,1
497,32,0,0,11,1,1,1,1
401,31,0,0,6,1,1,1,1
1270,35,6,13,10,1,1,1,1
1036,32,0,17,7,1,1,1,1
904,31,0,17,7,1,1,1,1
1231,31,4,29,12,1,1,1,1
1052,35,0,5,11,1,1,1,1
898,32,0,17,7,1,1,1,1
1053,36,0,5,11,1,1,1,1
937,32,0,17,9,1,1,1,1
776,32,0,2,8,1,1,1,1
608,36,3,8,12,1,1,1,1
857,30,0,5,9,1,1,1,1
3246,38,0,12,5,1,1,1,1
1061,32,0,5,8,1,1,1,1
1202,34,3,13,9,1,1,1,1
408,32,0,0,8,1,1,1,1
1064,34,2,19,6,1,1,1,1
898,32,0,17,7,1,1,1,1
1330,34,7,13,12,1,1,1,1
978,35,0,5,7,1,1,1,1
474,35,0,0,10,1,1,1,1
1774,33,5,10,16,1,1,1,1
416,33,0,0,8,1,1,1,1
3201,37,0,12,7,1,1,1,1
914,31,0,5,9,1,1,1,1
554,34,2,8,8,1,1,1,1
926,36,0,11,7,1,1,1,1
1203,36,3,13,8,1,1,1,1
605,34,3,8,9,1,1,1,1
983,33,1,5,9,1,1,1,1
535,33,2,8,7,1,1,1,1
845,35,0,5,8,1,1,1,1
897,31,0,17,7,1,1,1,1
1298,32,6,5,15,1,1,1,1
810,33,3,8,6,1,1,1,1
406,32,0,0,6,1,1,1,1
861,36,0,5,11,1,1,1,1
402,32,0,0,7,1,1,1,1
1037,34,2,25,7,1,1,1,1
611,34,2,8,9,1,1,1,1
1043,33,3,13,8,1,1,1,1
1175,34,3,13,9,1,1,1,1
1912,44,2,19,9,1,1,1,1
1094,38,1,13,8,1,1,1,1
4678,38,7,31,13,1,1,1,1
845,36,0,5,7,1,1,1,1
1037,34,2,25,7,1,1,1,1
905,33,0,5,9,1,1,1,1
496,32,0,0,10,1,1,1,1
1085,34,6,5,16,1,1,1,1
1174,34,6,13,12,1,1,1,1
1039,36,2,19,11,1,1,1,1
867,33,0,5,8,1,1,1,1
1051,35,0,5,10,1,1,1,1
1162,35,6,13,12,1,1,1,1
908,34,0,5,10,1,1,1,1
976,37,0,5,10,1,1,1,1
762,34,2,8,9,1,1,1,1
4502,36,4,31,7,1,1,1,1
858,31,0,5,6,1,1,1,1
1789,33,5,10,14,1,1,1,1
860,34,0,11,9,1,1,1,1
87,41,0,0,3,1,1,1,1
456,31,0,0,9,1,1,1,1
545,33,2,8,7,1,1,1,1
866,32,0,5,7,1,1,1,1
398,32,0,0,8,1,1,1,1
1301,37,9,13,19,1,1,1,1
910,35,0,5,7,1,1,1,1
597,36,3,8,7,1,1,1,1
547,35,2,8,7,1,1,1,1
392,31,0,0,7,1,1,1,1
834,31,1,5,10,1,1,1,1
935,32,1,11,9,1,1,1,1
936,32,0,17,8,1,1,1,1
1187,31,4,5,10,1,1,1,1
924,31,0,11,7,1,1,1,1
1223,34,4,0,10,1,1,1,1
862,33,0,5,7,1,1,1,1
624,33,0,0,7,1,1,1,1
889,37,0,5,7,1,1,1,1
1386,41,1,3,11,1,1,1,1
918,32,0,5,7,1,1,1,1
765,34,3,8,8,1,1,1,1
751,37,3,8,10,1,1,1,1
4077,37,6,18,8,1,1,1,1
399,32,0,0,7,1,1,1,1
907,33,0,5,11,1,1,1,1
1064,34,2,19,7,1,1,1,1
569,36,2,8,7,1,1,1,1
550,35,0,0,7,1,1,1,1
1202,34,3,13,9,1,1,1,1
455,32,0,0,9,1,1,1,1
1175,35,6,13,12,1,1,1,1
1041,33,2,13,7,1,1,1,1
2793,37,3,21,9,1,1,1,1
1067,35,2,19,9,1,1,1,1
613,37,2,8,9,1,1,1,1
1297,33,7,13,12,1,1,1,1
3382,40,2,20,6,1,1,1,1
593,40,2,8,7,1,1,1,1
544,33,2,8,6,1,1,1,1
865,31,0,5,7,1,1,1,1
1375,67,48,0,9,1,1,1,1
121,37,1,0,7,1,1,1,1
482,39,1,12,2,1,1,1,1
477,38,1,0,2,1,1,1,1
171,48,1,0,29,1,1,1,1
449,36,1,4,8,1,1,1,1
408,39,4,0,3,1,1,1,1
218,38,1,14,106,1,1,1,1
458,40,1,4,8,1,1,1,1
917,40,2,30,11,1,1,1,1
109,36,1,0,2,1,1,1,1
512,39,1,0,12,1,1,1,1
1078,36,2,9,6,1,1,1,1
1179,41,2,86,24,1,1,1,1
704,39,1,0,26,1,1,1,1
194,38,1,0,86,1,1,1,1
789,44,3,0,11,1,1,1,1
234,37,1,14,122,1,1,1,1
114,37,1,0,2,1,1,1,1
484,37,1,0,4,1,1,1,1
194,38,1,0,86,1,1,1,1
462,35,1,13,2,1,1,1,1
622,38,1,4,11,1,1,1,1
116,37,1,0,2,1,1,1,1
478,35,1,13,7,1,1,1,1
123,37,1,16,9,1,1,1,1
115,37,1,0,2,1,1,1,1
115,37,1,0,2,1,1,1,1
849,37,2,8,4,1,1,1,1
115,39,1,0,2,1,1,1,1
125,38,1,0,14,1,1,1,1
114,37,1,14,2,1,1,1,1
129,37,1,0,13,1,1,1,1
116,37,1,0,2,1,1,1,1
451,37,1,0,4,1,1,1,1
136,38,1,14,4,1,1,1,1
119,35,1,0,6,1,1,1,1
864,37,2,18,3,1,1,1,1
75,36,1,0,10,1,1,1,1
448,37,1,9,3,1,1,1,1
586,38,1,0,4,1,1,1,1
207,37,1,14,94,1,1,1,1
486,38,1,12,4,1,1,1,1
561,38,1,0,12,1,1,1,1
1203,43,2,86,20,1,1,1,1
110,38,1,6,1,1,1,1,1
834,36,2,8,2,1,1,1,1
487,36,1,0,6,1,1,1,1
114,37,1,0,2,1,1,1,1
1731,42,36,46,2,1,1,1,1
127,38,1,0,11,1,1,1,1
125,35,1,0,16,1,1,1,1
123,41,9,5,6,1,1,1,1
461,35,1,13,2,1,1,1,1
107,35,1,0,2,1,1,1,1
124,37,1,0,10,1,1,1,1
1149,39,2,86,20,1,1,1,1
114,39,1,0,4,1,1,1,1
1176,40,2,86,24,1,1,1,1
481,38,1,12,5,1,1,1,1
585,37,1,0,4,1,1,1,1
109,37,1,0,4,1,1,1,1
118,37,1,0,4,1,1,1,1
169,38,3,0,7,1,1,1,1
110,38,1,5,4,1,1,1,1
110,37,1,5,5,1,1,1,1
452,40,1,4,6,1,1,1,1
1172,39,2,66,19,1,1,1,1
469,38,1,4,9,1,1,1,1
110,35,1,0,1,1,1,1,1
105,34,1,6,2,1,1,1,1
215,37,1,0,104,1,1,1,1
409,39,6,0,7,1,1,1,1
894,35,1,13,136,1,1,1,1
1175,37,2,8,4,1,1,1,1
443,37,1,9,2,1,1,1,1
128,37,1,14,16,1,1,1,1
132,37,1,0,23,1,1,1,1
490,37,1,0,4,1,1,1,1
277,45,7,0,23,1,1,1,1
114,37,1,0,3,1,1,1,1
111,38,1,6,2,1,1,1,1
187,41,4,13,23,1,1,1,1
234,39,1,14,120,1,1,1,1
488,35,1,0,4,1,1,1,1
163,36,1,0,2,1,1,1,1
149,47,3,0,2,1,1,1,1
97,35,1,0,4,1,1,1,1
228,36,1,14,116,1,1,1,1
1074,46,1,0,7,1,1,1,1
1238,42,6,0,4,1,1,1,1
1022,39,2,54,11,1,1,1,1
381,35,2,12,20,1,1,1,1
462,34,1,0,3,1,1,1,1
476,35,1,0,4,1,1,1,1
1171,41,2,86,28,1,1,1,1
117,37,1,0,4,1,1,1,1
10380,53,130,0,34,1,1,1,1
115,38,1,15,2,1,1,1,1
226,37,1,14,114,1,1,1,1
443,37,1,9,2,1,1,1,1
110,37,1,6,2,1,1,1,1
838,36,2,8,2,1,1,1,1
110,37,1,0,3,1,1,1,1
6267,40,11,74,41,1,1,1,1
14575,68,240,0,54,1,1,1,1
717,70,288,0,62,1,1,1,1
2331,49,198,0,54,1,1,1,1
471,37,1,9,5,1,1,1,1
121,37,1,0,8,1,1,1,1
546,39,1,12,22,1,1,1,1
863,37,2,8,6,1,1,1,1
849,36,2,8,3,1,1,1,1
122,41,9,0,3,1,1,1,1
443,37,1,0,2,1,1,1,1
301,38,9,14,180,1,1,1,1
120,35,1,6,14,1,1,1,1
428,43,7,0,12,1,1,1,1
123,40,1,2,20,1,1,1,1
115,37,1,0,2,1,1,1,1
5943,40,7,50,38,1,1,1,1
119,40,1,5,11,1,1,1,1
411,47,86,0,29,1,1,1,1
470,35,1,0,4,1,1,1,1
458,37,1,9,4,1,1,1,1
115,40,1,0,2,1,1,1,1
129,38,1,0,18,1,1,1,1
480,38,1,12,3,1,1,1,1
110,35,1,6,2,1,1,1,1
402,48,83,0,23,1,1,1,1
550,39,1,0,13,1,1,1,1
130,40,1,0,22,1,1,1,1
127,37,1,0,2,1,1,1,1
484,41,1,0,5,1,1,1,1
494,37,1,12,4,1,1,1,1
116,37,1,0,2,1,1,1,1
108,35,1,0,4,1,1,1,1
112,37,1,6,4,1,1,1,1
544,36,1,4,8,1,1,1,1
111,38,1,6,2,1,1,1,1
119,38,1,5,10,1,1,1,1
363,37,1,14,162,1,1,1,1
112,37,1,0,2,1,1,1,1
6635,48,14,0,4,1,1,1,1
485,40,1,0,4,1,1,1,1
114,37,1,0,2,1,1,1,1
115,36,1,0,5,1,1,1,1
193,37,4,0,5,1,1,1,1
101,37,1,5,0,1,1,1,1
633,36,1,0,4,1,1,1,1
191,38,3,0,14,1,1,1,1
120,37,1,0,6,1,1,1,1
115,37,1,0,4,1,1,1,1
482,37,1,12,2,1,1,1,1
392,38,3,0,10,1,1,1,1
106,34,1,0,2,1,1,1,1
114,37,1,0,1,1,1,1,1
105,41,1,5,2,1,1,1,1
506,41,1,4,19,1,1,1,1
109,36,1,5,4,1,1,1,1
114,36,1,15,4,1,1,1,1
8346,46,22,565,6,1,1,1,1
107,40,1,2,4,1,1,1,1
484,37,1,12,5,1,1,1,1
253,38,4,0,5,1,1,1,1
487,39,90,0,37,1,1,1,1
446,38,1,9,4,1,1,1,1
481,38,1,12,2,1,1,1,1
114,37,1,15,2,1,1,1,1
112,37,1,5,6,1,1,1,1
101,41,1,0,2,1,1,1,1
532,39,1,12,4,1,1,1,1
113,38,1,6,2,1,1,1,1
109,35,1,5,4,1,1,1,1
484,37,1,0,5,1,1,1,1
114,37,1,0,2,1,1,1,1
1947,43,394,265,0,1,1,1,1
109,35,1,0,4,1,1,1,1
108,34,1,6,4,1,1,1,1
115,37,1,0,2,1,1,1,1
600,37,1,12,8,1,1,1,1
107,39,1,5,2,1,1,1,1
115,36,1,0,2,1,1,1,1
1719,41,36,46,2,1,1,1,1
233,36,1,14,120,1,1,1,1
187,40,1,5,75,1,1,1,1
979,39,2,24,12,1,1,1,1
414,41,7,0,5,1,1,1,1
113,33,1,0,9,1,1,1,1
237,42,1,13,96,1,1,1,1
139,42,9,5,26,1,1,1,1
470,42,9,0,11,1,1,1,1
437,38,1,2,6,1,1,1,1
115,35,1,6,7,1,1,1,1
40363,89,713,0,425,1,1,1,1
137,35,1,6,22,1,1,1,1
449,37,1,4,8,1,1,1,1
113,36,1,14,3,1,1,1,1
112,37,1,14,0,1,1,1,1
104,33,1,6,1,1,1,1,1
114,34,1,6,10,1,1,1,1
835,37,2,8,2,1,1,1,1
208,37,1,14,94,1,1,1,1
477,36,1,12,2,1,1,1,1
107,37,1,5,2,1,1,1,1
115,41,9,5,4,1,1,1,1
1513,43,2,8,4,1,1,1,1
104,35,1,0,2,1,1,1,1
1608,37,1,12,4,1,1,1,1
108,34,1,0,2,1,1,1,1
358,41,57,0,8,1,1,1,1
742,35,1,13,90,1,1,1,1
731,38,1,0,21,1,1,1,1
199,42,4,0,5,1,1,1,1
107,35,1,6,2,1,1,1,1
106,36,1,0,2,1,1,1,1
123,40,9,0,4,1,1,1,1
9806,38,18,96,26,1,1,1,1
114,36,1,0,4,1,1,1,1
173,36,1,0,9,1,1,1,1
585,37,1,0,4,1,1,1,1
108,38,1,5,2,1,1,1,1
113,38,1,6,2,1,1,1,1
145,39,3,0,2,1,1,1,1
201,37,1,14,90,1,1,1,1
12304,66,211,87,42,1,1,1,1
464,37,1,12,2,1,1,1,1
112,35,1,6,5,1,1,1,1
609,68,157,0,71,1,1,1,1
1172,39,2,46,3,1,1,1,1
632,38,1,0,108,1,1,1,1
468,35,1,0,4,1,1,1,1
119,39,1,5,12,1,1,1,1
118,44,9,5,4,1,1,1,1
127,36,1,0,15,1,1,1,1
144,41,9,14,20,1,1,1,1
432,41,6,0,22,1,1,1,1
201,46,11,0,14,1,1,1,1
120,38,1,0,7,1,1,1,1
112,34,1,6,7,1,1,1,1
507,37,1,17,10,1,1,1,1
112,38,1,0,4,1,1,1,1
116,37,1,0,4,1,1,1,1
115,37,1,0,2,1,1,1,1
108,37,1,0,2,1,1,1,1
262,41,3,0,4,1,1,1,1
477,35,1,12,5,1,1,1,1
936,35,2,24,11,1,1,1,1
